image,run,strategy,moves_taken,completed,first_move,ensemble_agreement_count,ensemble_total_considered,agreement_rate,error
test8,12,depth,,,,4.0,5.0,0.8,
test8,12,monte_carlo,,,,4.0,5.0,0.8,
test8,12,mcts,,,,3.0,5.0,0.6,
test8,12,expectimax,,,,3.0,5.0,0.6,
test8,12,softmax,,,,4.0,5.0,0.8,
test8,13,depth,31.0,True,,,,,
test8,13,monte_carlo,8.0,True,,,,,
test8,13,mcts,3.0,True,,,,,
test8,13,expectimax,6.0,True,,,,,
test8,13,softmax,24.0,True,,,,,
test8,13,ensemble,13.0,True,,,,,
test8,13,depth,,,,10.0,10.0,1.0,
test8,13,monte_carlo,,,,10.0,10.0,1.0,
test8,13,mcts,,,,4.0,10.0,0.4,
test8,13,expectimax,,,,9.0,10.0,0.9,
test8,13,softmax,,,,4.0,10.0,0.4,
test8,14,depth,15.0,True,,,,,
test8,14,monte_carlo,4.0,True,,,,,
test8,14,mcts,5.0,True,,,,,
test8,14,expectimax,6.0,True,,,,,
test8,14,softmax,6.0,True,,,,,
test8,14,ensemble,13.0,True,,,,,
test8,14,depth,,,,12.0,13.0,0.9230769230769231,
test8,14,monte_carlo,,,,11.0,13.0,0.8461538461538461,
test8,14,mcts,,,,8.0,13.0,0.6153846153846154,
test8,14,expectimax,,,,13.0,13.0,1.0,
test8,14,softmax,,,,7.0,13.0,0.5384615384615384,
test8,15,depth,7.0,True,,,,,
test8,15,monte_carlo,9.0,True,,,,,
test8,15,mcts,3.0,True,,,,,
test8,15,expectimax,14.0,True,,,,,
test8,15,softmax,4.0,True,,,,,
test8,15,ensemble,11.0,True,,,,,
test8,15,depth,,,,10.0,10.0,1.0,
test8,15,monte_carlo,,,,10.0,10.0,1.0,
test8,15,mcts,,,,4.0,10.0,0.4,
test8,15,expectimax,,,,9.0,10.0,0.9,
test8,15,softmax,,,,4.0,10.0,0.4,
test8,16,depth,2.0,True,,,,,
test8,16,monte_carlo,7.0,True,,,,,
test8,16,mcts,4.0,True,,,,,
test8,16,expectimax,7.0,True,,,,,
test8,16,softmax,7.0,True,,,,,
test8,16,ensemble,8.0,True,,,,,
test8,16,depth,,,,6.0,7.0,0.8571428571428571,
test8,16,monte_carlo,,,,5.0,7.0,0.7142857142857143,
test8,16,mcts,,,,4.0,7.0,0.5714285714285714,
test8,16,expectimax,,,,4.0,7.0,0.5714285714285714,
test8,16,softmax,,,,4.0,7.0,0.5714285714285714,
test8,17,depth,3.0,True,,,,,
test8,17,monte_carlo,36.0,True,,,,,
test8,17,mcts,3.0,True,,,,,
test8,17,expectimax,10.0,True,,,,,
test8,17,softmax,7.0,True,,,,,
test8,17,ensemble,5.0,True,,,,,
test8,17,depth,,,,4.0,4.0,1.0,
test8,17,monte_carlo,,,,4.0,4.0,1.0,
test8,17,mcts,,,,2.0,4.0,0.5,
test8,17,expectimax,,,,3.0,4.0,0.75,
test8,17,softmax,,,,4.0,4.0,1.0,
test8,18,depth,7.0,True,,,,,
test8,18,monte_carlo,3.0,True,,,,,
test8,18,mcts,3.0,True,,,,,
test8,18,expectimax,5.0,True,,,,,
test8,18,softmax,26.0,True,,,,,
test8,18,ensemble,13.0,True,,,,,
test8,18,depth,,,,12.0,13.0,0.9230769230769231,
test8,18,monte_carlo,,,,12.0,13.0,0.9230769230769231,
test8,18,mcts,,,,4.0,13.0,0.3076923076923077,
test8,18,expectimax,,,,10.0,13.0,0.7692307692307693,
test8,18,softmax,,,,7.0,13.0,0.5384615384615384,
test8,19,depth,4.0,True,,,,,
test8,19,monte_carlo,17.0,True,,,,,
test8,19,mcts,4.0,True,,,,,
test8,19,expectimax,17.0,True,,,,,
test8,19,softmax,8.0,True,,,,,
test8,19,ensemble,5.0,True,,,,,
test8,19,depth,,,,4.0,4.0,1.0,
test8,19,monte_carlo,,,,4.0,4.0,1.0,
test8,19,mcts,,,,3.0,4.0,0.75,
test8,19,expectimax,,,,2.0,4.0,0.5,
test8,19,softmax,,,,4.0,4.0,1.0,
test8,20,depth,6.0,True,,,,,
test8,20,monte_carlo,4.0,True,,,,,
test8,20,mcts,7.0,True,,,,,
test8,20,expectimax,5.0,True,,,,,
test8,20,softmax,10.0,True,,,,,
test8,20,ensemble,7.0,True,,,,,
test8,20,depth,,,,6.0,6.0,1.0,
test8,20,monte_carlo,,,,5.0,6.0,0.8333333333333334,
test8,20,mcts,,,,4.0,6.0,0.6666666666666666,
test8,20,expectimax,,,,5.0,6.0,0.8333333333333334,
test8,20,softmax,,,,4.0,6.0,0.6666666666666666,
test9,1,depth,1.0,True,,,,,
test9,1,monte_carlo,1.0,True,,,,,
test9,1,mcts,1.0,True,,,,,
test9,1,expectimax,2.0,True,,,,,
test9,1,softmax,1.0,True,,,,,
test9,1,ensemble,1.0,True,,,,,
test9,1,depth,,,,1.0,1.0,1.0,
test9,1,monte_carlo,,,,1.0,1.0,1.0,
test9,1,mcts,,,,1.0,1.0,1.0,
test9,1,expectimax,,,,0.0,1.0,0.0,
test9,1,softmax,,,,1.0,1.0,1.0,
test9,2,depth,1.0,True,,,,,
test9,2,monte_carlo,1.0,True,,,,,
test9,2,mcts,1.0,True,,,,,
test9,2,expectimax,2.0,True,,,,,
test9,2,softmax,1.0,True,,,,,
test9,2,ensemble,1.0,True,,,,,
test9,2,depth,,,,1.0,1.0,1.0,
test9,2,monte_carlo,,,,1.0,1.0,1.0,
test9,2,mcts,,,,1.0,1.0,1.0,
test9,2,expectimax,,,,0.0,1.0,0.0,
test9,2,softmax,,,,1.0,1.0,1.0,
test9,3,depth,1.0,True,,,,,
test9,3,monte_carlo,1.0,True,,,,,
test9,3,mcts,1.0,True,,,,,
test9,3,expectimax,2.0,True,,,,,
test9,3,softmax,1.0,True,,,,,
test9,3,ensemble,1.0,True,,,,,
test9,3,depth,,,,1.0,1.0,1.0,
test9,3,monte_carlo,,,,1.0,1.0,1.0,
test9,3,mcts,,,,0.0,1.0,0.0,
test9,3,expectimax,,,,0.0,1.0,0.0,
test9,3,softmax,,,,1.0,1.0,1.0,
test9,4,depth,2.0,True,,,,,
test9,4,monte_carlo,1.0,True,,,,,
test9,4,mcts,1.0,True,,,,,
test9,4,expectimax,2.0,True,,,,,
test9,4,softmax,1.0,True,,,,,
test9,4,ensemble,1.0,True,,,,,
test9,4,depth,,,,1.0,1.0,1.0,
test9,4,monte_carlo,,,,1.0,1.0,1.0,
test9,4,mcts,,,,1.0,1.0,1.0,
test9,4,expectimax,,,,0.0,1.0,0.0,
test9,4,softmax,,,,0.0,1.0,0.0,
test9,5,depth,1.0,True,,,,,
test9,5,monte_carlo,1.0,True,,,,,
test9,5,mcts,1.0,True,,,,,
test9,5,expectimax,2.0,True,,,,,
test9,5,softmax,1.0,True,,,,,
test9,5,ensemble,1.0,True,,,,,
test9,5,depth,,,,1.0,1.0,1.0,
test9,5,monte_carlo,,,,1.0,1.0,1.0,
test9,5,mcts,,,,1.0,1.0,1.0,
test9,5,expectimax,,,,0.0,1.0,0.0,
test9,5,softmax,,,,1.0,1.0,1.0,
test9,6,depth,2.0,True,,,,,
test9,6,monte_carlo,1.0,True,,,,,
test9,6,mcts,1.0,True,,,,,
test9,6,expectimax,1.0,True,,,,,
test9,6,softmax,1.0,True,,,,,
test9,6,ensemble,1.0,True,,,,,
test9,6,depth,,,,1.0,1.0,1.0,
test9,6,monte_carlo,,,,1.0,1.0,1.0,
test9,6,mcts,,,,1.0,1.0,1.0,
test9,6,expectimax,,,,0.0,1.0,0.0,
test9,6,softmax,,,,1.0,1.0,1.0,
test9,7,depth,1.0,True,,,,,
test9,7,monte_carlo,1.0,True,,,,,
test9,7,mcts,1.0,True,,,,,
test9,7,expectimax,2.0,True,,,,,
test9,7,softmax,1.0,True,,,,,
test9,7,ensemble,1.0,True,,,,,
test9,7,depth,,,,1.0,1.0,1.0,
test9,7,monte_carlo,,,,1.0,1.0,1.0,
test9,7,mcts,,,,1.0,1.0,1.0,
test9,7,expectimax,,,,0.0,1.0,0.0,
test9,7,softmax,,,,1.0,1.0,1.0,
test9,8,depth,1.0,True,,,,,
test9,8,monte_carlo,1.0,True,,,,,
test9,8,mcts,2.0,True,,,,,
test9,8,expectimax,2.0,True,,,,,
test9,8,softmax,1.0,True,,,,,
test9,8,ensemble,1.0,True,,,,,
test9,8,depth,,,,1.0,1.0,1.0,
test9,8,monte_carlo,,,,1.0,1.0,1.0,
test9,8,mcts,,,,1.0,1.0,1.0,
test9,8,expectimax,,,,0.0,1.0,0.0,
test9,8,softmax,,,,0.0,1.0,0.0,
test9,9,depth,1.0,True,,,,,
test9,9,monte_carlo,1.0,True,,,,,
test9,9,mcts,2.0,True,,,,,
test9,9,expectimax,2.0,True,,,,,
test9,9,softmax,1.0,True,,,,,
test9,9,ensemble,1.0,True,,,,,
test9,9,depth,,,,1.0,1.0,1.0,
test9,9,monte_carlo,,,,1.0,1.0,1.0,
test9,9,mcts,,,,0.0,1.0,0.0,
test9,9,expectimax,,,,0.0,1.0,0.0,
test9,9,softmax,,,,1.0,1.0,1.0,
test9,10,depth,1.0,True,,,,,
test9,10,monte_carlo,1.0,True,,,,,
test9,10,mcts,1.0,True,,,,,
test9,10,expectimax,2.0,True,,,,,
test9,10,softmax,1.0,True,,,,,
test9,10,ensemble,1.0,True,,,,,
test9,10,depth,,,,1.0,1.0,1.0,
test9,10,monte_carlo,,,,1.0,1.0,1.0,
test9,10,mcts,,,,0.0,1.0,0.0,
test9,10,expectimax,,,,0.0,1.0,0.0,
test9,10,softmax,,,,1.0,1.0,1.0,
test9,11,depth,1.0,True,,,,,
test9,11,monte_carlo,1.0,True,,,,,
test9,11,mcts,1.0,True,,,,,
test9,11,expectimax,1.0,True,,,,,
test9,11,softmax,1.0,True,,,,,
test9,11,ensemble,1.0,True,,,,,
test9,11,depth,,,,1.0,1.0,1.0,
test9,11,monte_carlo,,,,1.0,1.0,1.0,
test9,11,mcts,,,,1.0,1.0,1.0,
test9,11,expectimax,,,,0.0,1.0,0.0,
test9,11,softmax,,,,1.0,1.0,1.0,
test9,12,depth,2.0,True,,,,,
test9,12,monte_carlo,1.0,True,,,,,
test9,12,mcts,1.0,True,,,,,
test9,12,expectimax,2.0,True,,,,,
test9,12,softmax,1.0,True,,,,,
test9,12,ensemble,1.0,True,,,,,
test9,12,depth,,,,1.0,1.0,1.0,
test9,12,monte_carlo,,,,1.0,1.0,1.0,
test9,12,mcts,,,,1.0,1.0,1.0,
test9,12,expectimax,,,,0.0,1.0,0.0,
test9,12,softmax,,,,1.0,1.0,1.0,
test9,13,depth,1.0,True,,,,,
test9,13,monte_carlo,1.0,True,,,,,
test9,13,mcts,1.0,True,,,,,
test9,13,expectimax,2.0,True,,,,,
test9,13,softmax,1.0,True,,,,,
test9,13,ensemble,1.0,True,,,,,
test9,13,depth,,,,0.0,1.0,0.0,
test9,13,monte_carlo,,,,1.0,1.0,1.0,
test9,13,mcts,,,,1.0,1.0,1.0,
test9,13,expectimax,,,,0.0,1.0,0.0,
test9,13,softmax,,,,1.0,1.0,1.0,
test9,14,depth,2.0,True,,,,,
test9,14,monte_carlo,1.0,True,,,,,
test9,14,mcts,1.0,True,,,,,
test9,14,expectimax,2.0,True,,,,,
test9,14,softmax,1.0,True,,,,,
test9,14,ensemble,1.0,True,,,,,
test9,14,depth,,,,1.0,1.0,1.0,
test9,14,monte_carlo,,,,1.0,1.0,1.0,
test9,14,mcts,,,,1.0,1.0,1.0,
test9,14,expectimax,,,,0.0,1.0,0.0,
test9,14,softmax,,,,1.0,1.0,1.0,
test9,15,depth,1.0,True,,,,,
test9,15,monte_carlo,1.0,True,,,,,
test9,15,mcts,1.0,True,,,,,
test9,15,expectimax,2.0,True,,,,,
test9,15,softmax,1.0,True,,,,,
test9,15,ensemble,1.0,True,,,,,
test9,15,depth,,,,0.0,1.0,0.0,
test9,15,monte_carlo,,,,1.0,1.0,1.0,
test9,15,mcts,,,,1.0,1.0,1.0,
test9,15,expectimax,,,,0.0,1.0,0.0,
test9,15,softmax,,,,1.0,1.0,1.0,
test9,16,depth,1.0,True,,,,,
test9,16,monte_carlo,1.0,True,,,,,
test9,16,mcts,2.0,True,,,,,
test9,16,expectimax,2.0,True,,,,,
test9,16,softmax,1.0,True,,,,,
test9,16,ensemble,1.0,True,,,,,
test9,16,depth,,,,1.0,1.0,1.0,
test9,16,monte_carlo,,,,1.0,1.0,1.0,
test9,16,mcts,,,,1.0,1.0,1.0,
test9,16,expectimax,,,,0.0,1.0,0.0,
test9,16,softmax,,,,1.0,1.0,1.0,
test9,17,depth,1.0,True,,,,,
test9,17,monte_carlo,1.0,True,,,,,
test9,17,mcts,1.0,True,,,,,
test9,17,expectimax,1.0,True,,,,,
test9,17,softmax,1.0,True,,,,,
test9,17,ensemble,1.0,True,,,,,
test9,17,depth,,,,1.0,1.0,1.0,
test9,17,monte_carlo,,,,1.0,1.0,1.0,
test9,17,mcts,,,,1.0,1.0,1.0,
test9,17,expectimax,,,,0.0,1.0,0.0,
test9,17,softmax,,,,1.0,1.0,1.0,
test9,18,depth,2.0,True,,,,,
test9,18,monte_carlo,1.0,True,,,,,
test9,18,mcts,1.0,True,,,,,
test9,18,expectimax,1.0,True,,,,,
test9,18,softmax,1.0,True,,,,,
test9,18,ensemble,1.0,True,,,,,
test9,18,depth,,,,1.0,1.0,1.0,
test9,18,monte_carlo,,,,1.0,1.0,1.0,
test9,18,mcts,,,,1.0,1.0,1.0,
test9,18,expectimax,,,,0.0,1.0,0.0,
test9,18,softmax,,,,1.0,1.0,1.0,
test9,19,depth,1.0,True,,,,,
test9,19,monte_carlo,1.0,True,,,,,
test9,19,mcts,1.0,True,,,,,
test9,19,expectimax,2.0,True,,,,,
test9,19,softmax,1.0,True,,,,,
test9,19,ensemble,1.0,True,,,,,
test9,19,depth,,,,1.0,1.0,1.0,
test9,19,monte_carlo,,,,1.0,1.0,1.0,
test9,19,mcts,,,,1.0,1.0,1.0,
test9,19,expectimax,,,,0.0,1.0,0.0,
test9,19,softmax,,,,1.0,1.0,1.0,
test9,20,depth,1.0,True,,,,,
test9,20,monte_carlo,1.0,True,,,,,
test9,20,mcts,2.0,True,,,,,
test9,20,expectimax,2.0,True,,,,,
test9,20,softmax,1.0,True,,,,,
test9,20,ensemble,1.0,True,,,,,
test9,20,depth,,,,1.0,1.0,1.0,
test9,20,monte_carlo,,,,1.0,1.0,1.0,
test9,20,mcts,,,,0.0,1.0,0.0,
test9,20,expectimax,,,,0.0,1.0,0.0,
test9,20,softmax,,,,1.0,1.0,1.0,
test11,1,depth,7.0,True,,,,,
test11,1,monte_carlo,4.0,True,,,,,
test11,1,mcts,8.0,True,,,,,
test11,1,expectimax,6.0,True,,,,,
test11,1,softmax,6.0,True,,,,,
test11,1,ensemble,3.0,True,,,,,
test11,1,depth,,,,3.0,3.0,1.0,
test11,1,monte_carlo,,,,1.0,3.0,0.3333333333333333,
test11,1,mcts,,,,2.0,3.0,0.6666666666666666,
test11,1,expectimax,,,,1.0,3.0,0.3333333333333333,
test11,1,softmax,,,,2.0,3.0,0.6666666666666666,
test11,2,depth,5.0,True,,,,,
test11,2,monte_carlo,8.0,True,,,,,
test11,2,mcts,7.0,True,,,,,
test11,2,expectimax,4.0,True,,,,,
test11,2,softmax,4.0,True,,,,,
test11,2,ensemble,8.0,True,,,,,
test11,2,depth,,,,5.0,7.0,0.7142857142857143,
test11,2,monte_carlo,,,,7.0,7.0,1.0,
test11,2,mcts,,,,2.0,7.0,0.2857142857142857,
test11,2,expectimax,,,,4.0,7.0,0.5714285714285714,
test11,2,softmax,,,,6.0,7.0,0.8571428571428571,
test11,3,depth,5.0,True,,,,,
test11,3,monte_carlo,6.0,True,,,,,
test11,3,mcts,6.0,True,,,,,
test11,3,expectimax,3.0,True,,,,,
test11,3,softmax,5.0,True,,,,,
test11,3,ensemble,7.0,True,,,,,
test11,3,depth,,,,4.0,5.0,0.8,
test11,3,monte_carlo,,,,2.0,5.0,0.4,
test11,3,mcts,,,,2.0,5.0,0.4,
test11,3,expectimax,,,,4.0,5.0,0.8,
test11,3,softmax,,,,2.0,5.0,0.4,
test11,4,depth,6.0,True,,,,,
test11,4,monte_carlo,3.0,True,,,,,
test11,4,mcts,5.0,True,,,,,
test11,4,expectimax,4.0,True,,,,,
test11,4,softmax,4.0,True,,,,,
test11,4,ensemble,3.0,True,,,,,
test11,4,depth,,,,3.0,3.0,1.0,
test11,4,monte_carlo,,,,3.0,3.0,1.0,
test11,4,mcts,,,,1.0,3.0,0.3333333333333333,
test11,4,expectimax,,,,2.0,3.0,0.6666666666666666,
test11,4,softmax,,,,2.0,3.0,0.6666666666666666,
test11,5,depth,8.0,True,,,,,
test11,5,monte_carlo,8.0,True,,,,,
test11,5,mcts,7.0,True,,,,,
test11,5,expectimax,5.0,True,,,,,
test11,5,softmax,11.0,True,,,,,
test11,5,ensemble,8.0,True,,,,,
test11,5,depth,,,,6.0,8.0,0.75,
test11,5,monte_carlo,,,,6.0,8.0,0.75,
test11,5,mcts,,,,3.0,8.0,0.375,
test11,5,expectimax,,,,6.0,8.0,0.75,
test11,5,softmax,,,,5.0,8.0,0.625,
test11,6,depth,4.0,True,,,,,
test11,6,monte_carlo,5.0,True,,,,,
test11,6,mcts,7.0,True,,,,,
test11,6,expectimax,4.0,True,,,,,
test11,6,softmax,6.0,True,,,,,
test11,6,ensemble,3.0,True,,,,,
test11,6,depth,,,,2.0,2.0,1.0,
test11,6,monte_carlo,,,,2.0,2.0,1.0,
test11,6,mcts,,,,0.0,2.0,0.0,
test11,6,expectimax,,,,1.0,2.0,0.5,
test11,6,softmax,,,,2.0,2.0,1.0,
test11,7,depth,4.0,True,,,,,
test11,7,monte_carlo,6.0,True,,,,,
test11,7,mcts,7.0,True,,,,,
test11,7,expectimax,4.0,True,,,,,
test11,7,softmax,4.0,True,,,,,
test11,7,ensemble,3.0,True,,,,,
test11,7,depth,,,,2.0,3.0,0.6666666666666666,
test11,7,monte_carlo,,,,3.0,3.0,1.0,
test11,7,mcts,,,,1.0,3.0,0.3333333333333333,
test11,7,expectimax,,,,2.0,3.0,0.6666666666666666,
test11,7,softmax,,,,2.0,3.0,0.6666666666666666,
test11,8,depth,7.0,True,,,,,
test11,8,monte_carlo,5.0,True,,,,,
test11,8,mcts,5.0,True,,,,,
test11,8,expectimax,5.0,True,,,,,
test11,8,softmax,4.0,True,,,,,
test11,8,ensemble,4.0,True,,,,,
test11,8,depth,,,,2.0,4.0,0.5,
test11,8,monte_carlo,,,,3.0,4.0,0.75,
test11,8,mcts,,,,1.0,4.0,0.25,
test11,8,expectimax,,,,3.0,4.0,0.75,
test11,8,softmax,,,,4.0,4.0,1.0,
test11,9,depth,5.0,True,,,,,
test11,9,monte_carlo,4.0,True,,,,,
test11,9,mcts,6.0,True,,,,,
test11,9,expectimax,5.0,True,,,,,
test11,9,softmax,5.0,True,,,,,
test11,9,ensemble,5.0,True,,,,,
test11,9,depth,,,,5.0,5.0,1.0,
test11,9,monte_carlo,,,,4.0,5.0,0.8,
test11,9,mcts,,,,2.0,5.0,0.4,
test11,9,expectimax,,,,3.0,5.0,0.6,
test11,9,softmax,,,,4.0,5.0,0.8,
test11,10,depth,13.0,True,,,,,
test11,10,monte_carlo,2.0,True,,,,,
test11,10,mcts,8.0,True,,,,,
test11,10,expectimax,4.0,True,,,,,
test11,10,softmax,5.0,True,,,,,
test11,10,ensemble,2.0,True,,,,,
test11,10,depth,,,,1.0,2.0,0.5,
test11,10,monte_carlo,,,,1.0,2.0,0.5,
test11,10,mcts,,,,0.0,2.0,0.0,
test11,10,expectimax,,,,1.0,2.0,0.5,
test11,10,softmax,,,,1.0,2.0,0.5,
test11,11,depth,4.0,True,,,,,
test11,11,monte_carlo,5.0,True,,,,,
test11,11,mcts,8.0,True,,,,,
test11,11,expectimax,4.0,True,,,,,
test11,11,softmax,8.0,True,,,,,
test11,11,ensemble,4.0,True,,,,,
test11,11,depth,,,,1.0,2.0,0.5,
test11,11,monte_carlo,,,,1.0,2.0,0.5,
test11,11,mcts,,,,1.0,2.0,0.5,
test11,11,expectimax,,,,0.0,2.0,0.0,
test11,11,softmax,,,,1.0,2.0,0.5,
test11,12,depth,3.0,True,,,,,
test11,12,monte_carlo,5.0,True,,,,,
test11,12,mcts,9.0,True,,,,,
test11,12,expectimax,4.0,True,,,,,
test11,12,softmax,8.0,True,,,,,
test11,12,ensemble,5.0,True,,,,,
test11,12,depth,,,,2.0,3.0,0.6666666666666666,
test11,12,monte_carlo,,,,2.0,3.0,0.6666666666666666,
test11,12,mcts,,,,3.0,3.0,1.0,
test11,12,expectimax,,,,1.0,3.0,0.3333333333333333,
test11,12,softmax,,,,0.0,3.0,0.0,
test11,13,depth,4.0,True,,,,,
test11,13,monte_carlo,5.0,True,,,,,
test11,13,mcts,5.0,True,,,,,
test11,13,expectimax,6.0,True,,,,,
test11,13,softmax,5.0,True,,,,,
test11,13,ensemble,3.0,True,,,,,
test11,13,depth,,,,3.0,3.0,1.0,
test11,13,monte_carlo,,,,2.0,3.0,0.6666666666666666,
test11,13,mcts,,,,0.0,3.0,0.0,
test11,13,expectimax,,,,0.0,3.0,0.0,
test11,13,softmax,,,,2.0,3.0,0.6666666666666666,
test11,14,depth,6.0,True,,,,,
test11,14,monte_carlo,4.0,True,,,,,
test11,14,mcts,6.0,True,,,,,
test11,14,expectimax,8.0,True,,,,,
test11,14,softmax,5.0,True,,,,,
test11,14,ensemble,3.0,True,,,,,
test11,14,depth,,,,2.0,3.0,0.6666666666666666,
test11,14,monte_carlo,,,,3.0,3.0,1.0,
test11,14,mcts,,,,3.0,3.0,1.0,
test11,14,expectimax,,,,2.0,3.0,0.6666666666666666,
test11,14,softmax,,,,3.0,3.0,1.0,
test11,15,depth,4.0,True,,,,,
test11,15,monte_carlo,4.0,True,,,,,
test11,15,mcts,5.0,True,,,,,
test11,15,expectimax,4.0,True,,,,,
test11,15,softmax,7.0,True,,,,,
test11,15,ensemble,4.0,True,,,,,
test11,15,depth,,,,3.0,4.0,0.75,
test11,15,monte_carlo,,,,4.0,4.0,1.0,
test11,15,mcts,,,,1.0,4.0,0.25,
test11,15,expectimax,,,,3.0,4.0,0.75,
test11,15,softmax,,,,1.0,4.0,0.25,
test11,16,depth,6.0,True,,,,,
test11,16,monte_carlo,4.0,True,,,,,
test11,16,mcts,10.0,True,,,,,
test11,16,expectimax,8.0,True,,,,,
test11,16,softmax,4.0,True,,,,,
test11,16,ensemble,7.0,True,,,,,
test11,16,depth,,,,4.0,5.0,0.8,
test11,16,monte_carlo,,,,5.0,5.0,1.0,
test11,16,mcts,,,,3.0,5.0,0.6,
test11,16,expectimax,,,,3.0,5.0,0.6,
test11,16,softmax,,,,5.0,5.0,1.0,
test11,17,depth,8.0,True,,,,,
test11,17,monte_carlo,6.0,True,,,,,
test11,17,mcts,8.0,True,,,,,
test11,17,expectimax,7.0,True,,,,,
test11,17,softmax,8.0,True,,,,,
test11,17,ensemble,7.0,True,,,,,
test11,17,depth,,,,3.0,6.0,0.5,
test11,17,monte_carlo,,,,5.0,6.0,0.8333333333333334,
test11,17,mcts,,,,3.0,6.0,0.5,
test11,17,expectimax,,,,6.0,6.0,1.0,
test11,17,softmax,,,,5.0,6.0,0.8333333333333334,
test11,18,depth,6.0,True,,,,,
test11,18,monte_carlo,6.0,True,,,,,
test11,18,mcts,4.0,True,,,,,
test11,18,expectimax,5.0,True,,,,,
test11,18,softmax,4.0,True,,,,,
test11,18,ensemble,4.0,True,,,,,
test11,18,depth,,,,1.0,2.0,0.5,
test11,18,monte_carlo,,,,2.0,2.0,1.0,
test11,18,mcts,,,,0.0,2.0,0.0,
test11,18,expectimax,,,,1.0,2.0,0.5,
test11,18,softmax,,,,2.0,2.0,1.0,
test11,19,depth,7.0,True,,,,,
test11,19,monte_carlo,5.0,True,,,,,
test11,19,mcts,12.0,True,,,,,
test11,19,expectimax,6.0,True,,,,,
test11,19,softmax,3.0,True,,,,,
test11,19,ensemble,3.0,True,,,,,
test11,19,depth,,,,2.0,2.0,1.0,
test11,19,monte_carlo,,,,2.0,2.0,1.0,
test11,19,mcts,,,,1.0,2.0,0.5,
test11,19,expectimax,,,,2.0,2.0,1.0,
test11,19,softmax,,,,2.0,2.0,1.0,
test11,20,depth,4.0,True,,,,,
test11,20,monte_carlo,6.0,True,,,,,
test11,20,mcts,10.0,True,,,,,
test11,20,expectimax,4.0,True,,,,,
test11,20,softmax,4.0,True,,,,,
test11,20,ensemble,3.0,True,,,,,
test11,20,depth,,,,2.0,3.0,0.6666666666666666,
test11,20,monte_carlo,,,,3.0,3.0,1.0,
test11,20,mcts,,,,0.0,3.0,0.0,
test11,20,expectimax,,,,2.0,3.0,0.6666666666666666,
test11,20,softmax,,,,3.0,3.0,1.0,
test12,1,depth,10.0,True,,,,,
test12,1,monte_carlo,17.0,True,,,,,
test12,1,mcts,17.0,True,,,,,
test12,1,expectimax,17.0,True,,,,,
test12,1,softmax,11.0,True,,,,,
test12,1,ensemble,17.0,True,,,,,
test12,1,depth,,,,11.0,14.0,0.7857142857142857,
test12,1,monte_carlo,,,,10.0,14.0,0.7142857142857143,
test12,1,mcts,,,,8.0,14.0,0.5714285714285714,
test12,1,expectimax,,,,9.0,14.0,0.6428571428571429,
test12,1,softmax,,,,8.0,14.0,0.5714285714285714,
test12,2,depth,13.0,True,,,,,
test12,2,monte_carlo,11.0,True,,,,,
test12,2,mcts,21.0,True,,,,,
test12,2,expectimax,13.0,True,,,,,
test12,2,softmax,13.0,True,,,,,
test12,2,ensemble,8.0,True,,,,,
test12,2,depth,,,,4.0,7.0,0.5714285714285714,
test12,2,monte_carlo,,,,6.0,7.0,0.8571428571428571,
test12,2,mcts,,,,4.0,7.0,0.5714285714285714,
test12,2,expectimax,,,,4.0,7.0,0.5714285714285714,
test12,2,softmax,,,,6.0,7.0,0.8571428571428571,
test12,3,depth,11.0,True,,,,,
test12,3,monte_carlo,8.0,True,,,,,
test12,3,mcts,27.0,True,,,,,
test12,3,expectimax,26.0,True,,,,,
test12,3,softmax,19.0,True,,,,,
test12,3,ensemble,15.0,True,,,,,
test12,3,depth,,,,9.0,13.0,0.6923076923076923,
test12,3,monte_carlo,,,,10.0,13.0,0.7692307692307693,
test12,3,mcts,,,,5.0,13.0,0.38461538461538464,
test12,3,expectimax,,,,8.0,13.0,0.6153846153846154,
test12,3,softmax,,,,8.0,13.0,0.6153846153846154,
test12,4,depth,24.0,True,,,,,
test12,4,monte_carlo,20.0,True,,,,,
test12,4,mcts,18.0,True,,,,,
test12,4,expectimax,10.0,True,,,,,
test12,4,softmax,10.0,True,,,,,
test12,4,ensemble,13.0,True,,,,,
test12,4,depth,,,,6.0,12.0,0.5,
test12,4,monte_carlo,,,,9.0,12.0,0.75,
test12,4,mcts,,,,3.0,12.0,0.25,
test12,4,expectimax,,,,6.0,12.0,0.5,
test12,4,softmax,,,,8.0,12.0,0.6666666666666666,
test12,5,depth,10.0,True,,,,,
test12,5,monte_carlo,14.0,True,,,,,
test12,5,mcts,20.0,True,,,,,
test12,5,expectimax,17.0,True,,,,,
test12,5,softmax,13.0,True,,,,,
test12,5,ensemble,13.0,True,,,,,
test12,5,depth,,,,5.0,12.0,0.4166666666666667,
test12,5,monte_carlo,,,,10.0,12.0,0.8333333333333334,
test12,5,mcts,,,,6.0,12.0,0.5,
test12,5,expectimax,,,,7.0,12.0,0.5833333333333334,
test12,5,softmax,,,,8.0,12.0,0.6666666666666666,
test12,6,depth,24.0,True,,,,,
test12,6,monte_carlo,11.0,True,,,,,
test12,6,mcts,27.0,True,,,,,
test12,6,expectimax,16.0,True,,,,,
test12,6,softmax,26.0,True,,,,,
test12,6,ensemble,16.0,True,,,,,
